Data_Publicacao,Portal,Casa,Noticia,Resumo,Rotulo_Especialista,Evidencia,Sentimento_Rotulo,Sentimento_Indice,Acertou,URL
2019-04-08,MoneyTimes,credit suisse,"Motoristas brasileiros rodam 12,9 mil km no 1º ano de uso do veículo; veja comparação por estado","A média de quilômetros rodados por um veículo em seu primeiro ano de uso é de 12,9 mil no país, segundo o levantamento feito pela KBB Brasil. Ainda de acordo com a pesquisa, a quilometragem diminui, anualmente, aproximadamente 390 km. Última chamada para entrar no voo das ações da Petrobras; Credit Suisse eleva recomendação > […]",Positive,eleva recomendação,Neutral,0.0,False,https://www.moneytimes.com.br/motoristas-brasileiros-rodam-129-mil-km-no-1o-ano-de-uso-do-veiculo-veja-comparacao-por-estado/
2019-04-08,InfoMoney,analistas,Petrobras: venda bilionária da TAG é considerada marco e analistas recomendam compra das ações,Operação corresponde a um terço do plano de desinvestimentos da estatal e deve continuar valendo a pena no longo prazo,Positive,recomendam compra,Neutral,0.0,False,https://www.infomoney.com.br/negocios/petrobras-venda-bilionaria-da-tag-e-considerada-marco-e-analistas-recomendam-compra-das-acoes/
2019-04-08,MoneyTimes,credit suisse,Notre Dame compra Hospital AMIU por R$ 40 milhões,"A Notre Dame Intermédica (GNDI3) anunciou a aquisição da Assistência Médico Pediátrica de Urgência (Hospital AMIU), atuante na Zona Oeste da cidade do Rio de Janeiro/RJ,por R$ 40 milhões, mostra um comunicado enviado ao mercado nesta segunda-feira (8). Última chamada para entrar no voo das ações da Petrobras; Credit Suisse eleva recomendação O valor pago à […]",Positive,eleva recomendação,Positive,0.4165345728397369,True,https://www.moneytimes.com.br/notre-dame-compra-hospital-amiu-por-r-40-milhoes/
2019-04-11,MoneyTimes,itaú bba,Top 5: Itaú BBA elege nova top pick em carteira recomendada,"O Itaú BBA realizou uma nova mudança em sua carteira recomendada Top 5 para a Bolsa brasileira, mostra um relatório enviado a clientes. O time de estratégia retirou as ações da Petrobras (PETR3; PETR4) para colocar os ativos da Kroton (KROT3). A equipe formada por Lucas Tambellini, Fábio Perina, Larissa Nappo e CNPI Guilherme Reif […]",Positive,top pick,Neutral,0.0,False,https://www.moneytimes.com.br/top-5-itau-bba-elege-nova-top-pick-em-carteira-recomendada/
2019-04-12,MoneyTimes,btg,Petrobras: BTG vê “déjà vu” porém mantém recomendação de compra às ações,"“Déjà vu”. Este é o título de relatório de research do BTG Pactual (BPAC11), no qual o banco avalia a postergação da política de reajuste do diesel proferida pela Petrobras (PETR3; PETR4) na noite da última quinta-feira (11). Como declarar investimentos no IR? Baixe agora o nosso guia completo Os analistas Thiago Duarte e Pedro Soares ponderam a dicotomia […]",Positive,recomendação de compra,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-btg-ve-deja-vu-porem-mantem-recomendacao-de-compra-as-acoes/
2019-04-13,Exame,corretora,Petrobras continua entre as ações preferidas apesar de incertezas,"Suspensão do aumento dos preços do diesel, a pedido de Bolsonaro, não foi suficiente para que corretoras tirem as ações da estatal da lista de Top Picks",Positive,top pick,Neutral,0.0,False,https://exame.com/invest/mercados/petrobras-continua-entre-as-acoes-preferidas-apesar-de-incertezas/
2019-04-17,MoneyTimes,btg,Agora é a hora: Queda fundamenta ponto de entrada para ações da Petrobras,"Diante da reunião realizada no Palácio do Planalto em torno do reajuste de preços do diesel pela Petrobras (PETR3; PETR4), a equipe de análise do BTG Pactual (BPAC11) divulgou relatório nesta quarta-feira (17), reiterando a recomendação de compra para os ADRs negociados na NYSE, com preço-alvo de US$ 20,00 – upside (potencial de valorização) de 46,2%. Como […]",Positive,recomendação de compra,Negative,-0.4729478061199188,False,https://www.moneytimes.com.br/agora-e-a-hora-queda-fundamenta-ponto-de-entrada-para-acoes-da-petrobras/
2019-05-08,MoneyTimes,btg,Petrobras opera com ganhos; BTG mantém otimismo e recomendação de compra,"Por Investing.com Na abertura dos negócios da manhã desta quarta-feira na bolsa paulista, as ações da Petrobras (PETR4) operam com ganhos de 1,78% a R$ 26,82. Na noite de ontem, a estatal informou que seu lucro líquido caiu 42 por cento entre janeiro e março, ante o mesmo período de 2018, para 4,03 bilhões de […]",Positive,recomendação de compra,Positive,0.8238227963447571,True,https://www.moneytimes.com.br/petrobras-opera-com-ganhos-btg-mantem-otimismo-e-recomendacao-de-compra/
2019-05-21,MoneyTimes,safra,"Petrobras: Ação está barata, aponta banco Safra em início de cobertura","As ações da Petrobras estão baratas na comparação com outras grandes empresas internacionais do setor de petróleo, avalia o banco Safra em um relatório de início de cobertura das ações da estatal divulgado a clientes na noite de segunda-feira (21). A recomendação é de outperform (desempenho acima da média do mercado), o mesmo que compra, […]",Positive,outperform,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-acao-esta-barata-aponta-banco-safra-em-inicio-de-cobertura/
2019-06-10,MoneyTimes,btg,BTG vê ponto de entrada nas ações da Petrobras com recente queda do petróleo,"O BTG Pactual (BPAC11) divulgou na última semana relatório sobre a Petrobras (PETR4) listando recomendação de compra para os ADRs (American Depositary Receipts), com preço-alvo de US$ 20,00 – o que equivale a um upside (potencial de valorização) de 31,4% em relação ao último fechamento. Para os analistas Thiago Duarte, Pedro Soares e Daniel Guardiola, a decisão […]",Positive,recomendação de compra,Negative,-0.7291476130485535,False,https://www.moneytimes.com.br/btg-ve-ponto-de-entrada-nas-acoes-da-petrobras-com-recente-queda-do-petroleo/
2019-07-03,MoneyTimes,bank of america,Bank of America recomenda compra de Petrobras com alvo em US$ 21,"Por Investing.com  Nesta quarta-feira o Bank of America Merrill Lynch divulgou relatório a clientes informando que retomou a cobertura das ADR das Petrobras (PETR4), com preço-alvo em US$ 21,00 e recomendação de compra, o que representa um upside de 38%, levando em consideração o fechamento da sessão de ontem. Nesta quarta-feira, as ações tiveram ganhos […]",Positive,recomendação de compra,Neutral,0.0,False,https://www.moneytimes.com.br/bank-of-america-recomenda-compra-de-petrobras-com-alvo-em-us-21/
2019-07-22,MoneyTimes,ubs,Termina hoje prazo para reservar ações da BR Distribuidora; UBS e Levante recomendam compra,"Por Arena do Pavini Hoje é o último dia do período de reserva para a oferta subsequente de ações (follow-on) da BR Distribuidora (BRTD3). A oferta é secundária, ou seja, de ações que já estão no mercado, e que pertencem à Petrobras. A estatal vai reduzir sua participação de 71,25% para 45,25% na empresa e os recursos […]",Positive,recomendam compra,Neutral,0.0,False,https://www.moneytimes.com.br/termina-hoje-prazo-para-reservar-acoes-da-br-distribuidora-ubs-e-levante-recomendam-compra/
2019-07-26,MoneyTimes,btg,De olho em Petrobras? BTG atualiza estimativas e dispara: “top pick no setor”,"“Pequeno desapontamento, porém o mix continua a tendência de melhora”. A avaliação é do BTG Pactual, em relatório divulgado nesta sexta-feira (26) sobre os dados operacionais da Petrobras (PETR3; PETR4) no segundo trimestre deste ano. De acordo com os analistas Thiago Duarte, Pedro Soares e Daniel Guardiola, o segmento de exploração e produção deverá apresentar resultados melhores […]",Positive,top pick,Neutral,0.0,False,https://www.moneytimes.com.br/de-olho-em-petrobras-btg-atualiza-estimativas-e-dispara-top-pick-no-setor/
2019-08-01,InfoMoney,xp,XP recomenda compra para ações da Petrobras: “papéis baratos e grandes eventos por vir”,"Analista Gabriel Francisco retomou cobertura para os ativos com visão positiva e apontando que grandes avanços estão acontecendo, mas não estão precificados",Positive,são positiv,Neutral,0.0,False,https://www.infomoney.com.br/negocios/xp-recomenda-compra-para-acoes-da-petrobras-papeis-baratos-e-grandes-eventos-por-vir/
2019-08-02,InfoMoney,analistas,"Além do lucro histórico: o que agradou tanto no balanço da Petrobras que fez a ação subir 3,5%","Desalavancagem e fluxo de caixa forte animaram os analistas, com a grande maioria recomendando compra para os ativos da estatal",Positive,recomendando compra,Positive,0.749393105506897,True,https://www.infomoney.com.br/negocios/alem-do-lucro-historico-o-que-agradou-tanto-no-balanco-da-petrobras-que-fez-a-acao-subir-35/
2019-08-13,MoneyTimes,btg,Petrobras: BTG corta preço-alvo para ações,"O BTG Pactual revisou para baixo o preço-alvo das ações da Petrobras (PETR4) para refletir uma média menor para o valor do petróleo em 2020, além de pequenos ajustes após os resultados recentes, mostra um relatório enviado a clientes nesta terça-feira (13). O valor de R$ 32 sugere um potencial de valorização de aproximadamente 25%. […]",Negative,corta preço-alvo,Negative,-0.7877242565155029,True,https://www.moneytimes.com.br/petrobras-btg-corta-preco-alvo-para-acoes/
2019-08-19,MoneyTimes,corretora,Veja as 9 carteiras recomendadas para esta semana,"O Money Times reuniu as 9 atualizações de carteiras recomendadas semanais, divulgadas pelas corretoras nesta segunda-feira (19). Confira abaixo as novas composições: Terra mantém Klabin, Ultrapar, Metalúrgica Gerdau, Petrobras e Bradesco em carteira semanal – Leia mais XP Investimentos revela nova ação em carteira Top Pick – Leia mais Ativa substitui PetroRio e Duratex por Localiza e […]",Positive,top pick,Neutral,0.0,False,https://www.moneytimes.com.br/veja-as-7-carteiras-recomendadas-para-esta-semana-4/
2019-08-27,MoneyTimes,bradesco bbi,"Petrobras: Ações estão baratas e preferimos ordinárias a preferenciais, diz Bradesco","“Estamos atualizando nossas estimativas para a Petrobras (PETR3; PETR4) e rolando nosso preço-alvo para o final de 2020 para R$ 38,00 por ação”. A afirmação permeia relatório do Bradesco BBI para a Petrobras, no qual os analistas Vicente Falanga e Ricardo França listam recomendação de compra para os papeis, por verem o “múltiplo EV/Ebitda (valor de mercado […]",Positive,recomendação de compra,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-acoes-estao-baratas-e-preferimos-ordinarias-a-preferenciais-diz-bradesco/
2019-08-29,MoneyTimes,credit suisse,"Petrobras: Novos dividendos são positivos, mas vão ficar para 2021, diz Credit Suisse","O Credit Suisse analisa com viés positivo a nova política de dividendos da Petrobras (PETR3; PETR4). “Existem duas importantes mensagens: desalavancagem é a prioridade principal e a compensação aos acionistas será mais transparente no planejamento da estatal”, afirmam os analistas Regis Cardoso e Victor Schmidt. “Acreditamos que o aumento da transparência nos dividendos futuros é positivo por […]",Positive,são positiv,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-novos-dividendos-sao-positivos-mas-vao-ficar-para-2021-diz-credit-suisse/
2019-09-04,MoneyTimes,itaú bba,Itaú BBA tira Petrobras de carteira Top Pick e escolhe banco,"O Bradesco (BBDC4) é o novo componente da carteira Top 5 do Itaú BBA, revela um relatório enviado a clientes nesta quarta-feira (4). As ações da Petrobras (PETR4) deixaram o portfolio. A saída, explica o documento, se deve por conta de uma restrição. Isso acontece quando a instituição está participando de algum tipo de operação […]",Positive,top pick,Negative,-0.7112594246864319,False,https://www.moneytimes.com.br/itau-bba-tira-petrobras-de-carteira-top-pick-e-escolhe-banco/
2019-09-06,MoneyTimes,btg,BTG Pactual reitera compra das ADRs da Petrobras com preço-alvo em US$ 17,"Por Investing.com O BTG Pactual (BPAC11) reiterou nesta sexta-feira a recomendação de compra para as ADRs da Petrobras (PETR4), reforçando a tese de o papel parece ser o caso de que está barato e não tem a confiança do mercado, o que pode desencadear uma recuperação forte dos preços. As informações constam de relatório enviado […]",Positive,recomendação de compra,Positive,0.5906025767326355,True,https://www.moneytimes.com.br/btg-pactual-reitera-compra-das-adrs-da-petrobras-com-preco-alvo-em-us-1700/
2019-09-23,MoneyTimes,xp,Top Picks: XP troca Ser Educacional e Magazine Luiza por Eletrobras e M. Dias Branco na semana,"A XP Investimentos trocou dois papéis na atualização de sua carteira recomendada semanal, divulgada nesta segunda-feira (23). As ações da Ser Educacional (SEER3) e Magazine Luiza (MGLU3) saíram para dar lugar às da Eletrobras (ELET3) e M. Dias Branco (MDIA3). A ação da Petrobras tem suportes em R$ 38,83 e R$ 37,58, segundo a XP. […]",Positive,top pick,Negative,-0.4641355574131012,False,https://www.moneytimes.com.br/xp-troca-ser-educacional-e-magazine-luiza-por-eletrobras-e-m-dias-branco-na-carteira-top-picks-da-semana/
2019-10-02,InfoMoney,analistas,As ações preferidas dos analistas para comprar em outubro,Levantamento com 12 casas de análise mostra preferência por varejistas e blue chips como Petrobras e Vale,Positive,para compra,Neutral,0.0,False,https://www.infomoney.com.br/onde-investir/as-acoes-preferidas-dos-analistas-para-comprar-em-outubro/
2019-10-11,MoneyTimes,analistas,"Cessão onerosa não vai ser motivo para ações da Petrobras subirem, apontam analistas","A Bradesco Corretora não espera que o leilão da cessão onerosa seja um gatilho para as ações da Petrobras (PETR4). “Acreditamos que os principais direcionadores sejam a oferta do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) e as vendas das refinarias”, avaliam os analistas Vicente Falanga e Ricardo França, que recomendam compra para as […]",Positive,recomendam compra,Negative,-0.5165441632270813,False,https://www.moneytimes.com.br/cessao-onerosa-nao-vai-ser-motivo-para-acoes-da-petrobras-subirem-apontam-analistas/
2019-10-14,MoneyTimes,xp,XP troca 3 papéis na carteira Top Picks da semana,"A XP Investimentos trocou três das cinco ações de sua carteira Top Picks de Análise Técnica da semana. Os papéis da B3 (B3SA3), Eletrobras (ELET3) e Natura (NATU3) saíram para das lugar aos da Petrobras (PETR4), Engie Brasil (EGIE3) e NotreDame Intermédica (GNDI3). Na semana passada, a carteira desvalorizou 2,75% contra o desempenho positivo de […]",Positive,top pick,Neutral,0.0,False,https://www.moneytimes.com.br/xp-troca-3-papeis-na-carteira-top-picks-da-semana/
2019-10-21,MoneyTimes,guide,Guide substitui Duratex e Cyrela por Petrobras e CCR na carteira recomendada da semana,"A Guide Investimentos alterou duas ações de sua carteira recomendada semanal, divulgada nesta segunda-feira (21). Com isso, os papéis da Duratex (DTEX3) e Cyrela (CYRE3) saíram para dar lugar aos da Petrobras (PETR4) e CCR (CCRO3). “Recentemente, o quadro ficou mais positivo para a companhia, em especial após os acordos com o Ministério Público”, comentou […]",Positive,positivo para a companhia,Neutral,0.0,False,https://www.moneytimes.com.br/guide-substitui-duratex-e-cyrela-por-petrobras-e-ccr-na-carteira-recomendada-da-semana/
