Data_Entrega,Ano,Ticker,Nome_Companhia,Codigo_CVM,Categoria,Tipo,Especie,Assunto,Protocolo_Entrega,Link_Download,p_pos,p_neg,p_neu,Rotulo,Confianca,Indice
2020-07-07,2020,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,009512IPE070720200104401911-37,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=774474&numSequencia=299220&numVersao=1,0.1997871,0.24745978,0.5527531,NEUTRAL,0.5527531,-0.04767269
2020-07-07,2020,AZUL4,AZUL S.A.,24112,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Azul Informa Resultados de Tráfego de Junho de 2020,024112IPE070720200104401912-20,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=774527&numSequencia=299273&numVersao=1,0.16303293,0.17898011,0.65798694,NEUTRAL,0.65798694,-0.015947178
2020-07-07,2020,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,"Vale precifica US$ 1,5 bilhão em bonds com vencimento em 2030",004170IPE060720200104401905-38,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=774294&numSequencia=299040&numVersao=1,0.095880136,0.122959405,0.7811605,NEUTRAL,0.7811605,-0.02707927
2020-07-07,2020,CSAN3,COSAN LOGÍSTICA S.A.,23485,Fato Relevante,,,Reorganização societária,023485IPE070720200104401906-14,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=774320&numSequencia=299066&numVersao=1,0.24338257,0.094040155,0.66257733,NEUTRAL,0.66257733,0.14934242
2020-07-08,2020,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras sobre produção de óleo combustível na Replan,009512IPE080720200104402011-55,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=774848&numSequencia=299594&numVersao=1,0.08502264,0.6310721,0.28390527,NEGATIVE,0.6310721,-0.5460495
2020-07-08,2020,CVCB3,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA,23310,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Rating,023310IPE080720200104402013-17,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=774924&numSequencia=299670&numVersao=1,0.3598573,0.2445008,0.39564192,NEUTRAL,0.39564192,0.11535649
2020-07-08,2020,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,19348,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Negociação das Próprias Ações pela Tesouraria - Junho de 2020,019348IPE080720200104402011-12,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=774822&numSequencia=299568&numVersao=1,0.091664374,0.10302132,0.8053143,NEUTRAL,0.8053143,-0.01135695
2020-07-08,2020,AZUL4,AZUL S.A.,24112,Fato Relevante,,,Azul anuncia venda de sua participação acionária na TAP ao governo português,024112IPE030720200204389705-73,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=774843&numSequencia=299589&numVersao=2,0.5173303,0.15059909,0.33207068,POSITIVE,0.5173303,0.3667312
2020-07-08,2020,MULT3,MULTIPLAN EMP. IMOBILIARIOS S/A,20982,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Liquidação da 8ª (oitava) Emissão de Debêntures da Multiplan,020982IPE080720200104402013-07,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=774923&numSequencia=299669&numVersao=1,0.29574677,0.089822866,0.61443037,NEUTRAL,0.61443037,0.20592391
2020-07-09,2020,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,19348,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Itaú Corpbanca reconhece ajustes ao valor recuperável,019348IPE090820200104402112-54,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775165&numSequencia=299906&numVersao=1,0.49475917,0.11738805,0.3878528,POSITIVE,0.49475917,0.37737113
2020-07-09,2020,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras sobre venda de campos em águas rasas,009512IPE090720200104402113-06,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775174&numSequencia=299915&numVersao=1,0.03657456,0.90932995,0.054095455,NEGATIVE,0.90932995,-0.8727554
2020-07-09,2020,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Oscilação Preço Ações,002437IPE090720200104402113-59,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775181&numSequencia=299922&numVersao=1,0.094152726,0.66803557,0.23781174,NEGATIVE,0.66803557,-0.5738828
2020-07-09,2020,BRKM5,BRASKEM S.A.,4820,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Braskem comunica atualização sobre o evento geológico de Alagoas,004820IPE090720200104402105-86,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=774946&numSequencia=299687&numVersao=1,0.11469566,0.1667487,0.71855557,NEUTRAL,0.71855557,-0.05205304
2020-07-09,2020,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Manifestações B3 - Audiência Pública ICVM 461,021610IPE090720200104402106-38,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=774969&numSequencia=299710&numVersao=1,0.07996014,0.1540928,0.7659471,NEUTRAL,0.7659471,-0.074132666
2020-07-09,2020,BRKM5,BRASKEM S.A.,4820,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Braskem comunica mudança em seu nível de risco pela S&ampP,004820IPE090720200104402105-84,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=774947&numSequencia=299688&numVersao=1,0.1693725,0.65256166,0.17806584,NEGATIVE,0.65256166,-0.48318917
2020-07-09,2020,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras sobre notícias veiculadas na imprensa,009512IPE090720200104402113-17,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775175&numSequencia=299916&numVersao=1,0.071273744,0.23042345,0.6983028,NEUTRAL,0.6983028,-0.1591497
2020-07-09,2020,GOLL4,GOL LINHAS AEREAS INTELIGENTES SA,19569,Fato Relevante,,,"GOL anuncia Atualização Mensal ao Investidor: Capacidade, Consumo de Caixa e Liquidez",019569IPE090720200104402105-90,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=774948&numSequencia=299689&numVersao=1,0.28448465,0.06409764,0.6514177,NEUTRAL,0.6514177,0.22038701
2020-07-10,2020,CVCB3,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA,23310,Fato Relevante,,,Aumento de Capital Privado,023310IPE090720100104402200-50,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775191&numSequencia=299932&numVersao=1,0.31747207,0.07622226,0.6063057,NEUTRAL,0.6063057,0.2412498
2020-07-10,2020,CCRO3,CCR S.A.,18821,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Movimentação nas concessões sob gestão da companhia,018821IPE100720200104402212-51,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775643&numSequencia=300384&numVersao=1,0.27676663,0.07460106,0.6486323,NEUTRAL,0.6486323,0.20216557
2020-07-10,2020,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras sobre resultado do 2º trimestre de 2020,009512IPE100720200104402205-30,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775204&numSequencia=299945&numVersao=1,0.5739123,0.16894226,0.25714546,POSITIVE,0.5739123,0.40497005
2020-07-10,2020,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Arquivamento Carta Anual de Governança e Políticas Públicas 2019,002437IPE100720200104402211-60,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775551&numSequencia=300292&numVersao=1,0.08934467,0.12231616,0.7883392,NEUTRAL,0.7883392,-0.032971486
2020-07-10,2020,SBSP3,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,14443,Fato Relevante,,,Aprovação da 26ª Emissão de Debêntures,014443IPE100720200104402212-26,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775626&numSequencia=300367&numVersao=1,0.13190334,0.07834612,0.7897506,NEUTRAL,0.7897506,0.053557217
2020-07-10,2020,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras inicia fase vinculante da Gaspetro,009512IPE100720200104402211-38,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775482&numSequencia=300223&numVersao=1,0.14076261,0.058961764,0.8002757,NEUTRAL,0.8002757,0.08180085
2020-07-10,2020,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras sobre venda de participação da Petrobras Biocombustível na Bambuí,009512IPE100720200104402211-98,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775539&numSequencia=300280&numVersao=1,0.1383909,0.5722465,0.28936267,NEGATIVE,0.5722465,-0.4338556
2020-07-11,2020,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras sobre medidas preventivas em gasolina de aviação,009512IPE110720200104402314-35,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775691&numSequencia=300432&numVersao=1,0.0714074,0.6926684,0.23592424,NEGATIVE,0.6926684,-0.621261
2020-07-13,2020,CYRE3,CYRELA BRAZIL REALTY SA EMPRS E PARTS,14460,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Prévia Operacional 2T20 / 2Q20,014460IPE130720200104402511-77,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775823&numSequencia=300564&numVersao=1,0.15563717,0.16168295,0.6826799,NEUTRAL,0.6826799,-0.0060457736
2020-07-13,2020,UGPA3,ULTRAPAR PARTICIPAÇÕES SA,18465,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Reabertura das notas de 2029,018465IPE130720200104402511-73,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775825&numSequencia=300566&numVersao=1,0.2462802,0.24476899,0.5089508,NEUTRAL,0.5089508,0.0015112013
2020-07-13,2020,BPAC11,BANCO BTG PACTUAL S/A,22616,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Homologação do Aumento do Capital Social,022616IPE130720200104402511-70,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775832&numSequencia=300573&numVersao=1,0.22338066,0.058190245,0.7184291,NEUTRAL,0.7184291,0.16519041
2020-07-13,2020,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras sobre venda de asfalto pela Reduc,009512IPE130720200104402512-52,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775852&numSequencia=300593&numVersao=1,0.053713556,0.8290664,0.11722004,NEGATIVE,0.8290664,-0.77535284
2020-07-13,2020,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Vale informa sobre acordo não vinculativo com Kobe Steel e Mitsui &amp Co.,004170IPE130720200104402504-89,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775694&numSequencia=300435&numVersao=1,0.051710557,0.7357633,0.2125262,NEGATIVE,0.7357633,-0.68405277
2020-07-13,2020,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Comunicado ao Mercado - Destaques Operacionais de Junho de 2020,021610IPE130720200204402511-12,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775851&numSequencia=300592&numVersao=2,0.23401946,0.11211609,0.6538645,NEUTRAL,0.6538645,0.12190337
2020-07-13,2020,VBBR3,VIBRA ENERGIA S/A,24295,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Gasolina de Aviação - AVGAS,024295IPE130720200204402505-16,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775699&numSequencia=300440&numVersao=2,0.09901793,0.31161526,0.58936685,NEUTRAL,0.58936685,-0.21259733
2020-07-14,2020,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras conclui testes de diesel renovável,009512IPE140720200104402605-64,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775898&numSequencia=300639&numVersao=1,0.26579207,0.12476613,0.6094418,NEUTRAL,0.6094418,0.14102595
2020-07-14,2020,ELET3,ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR,15784,Fato Relevante,,,POLÍTICA DE DIVULGAÇÃO E USO DE INFORMAÇÕES RELEVANTES E DE NEGOCIAÇÃO DE VALORES MOBILIÁRIOS,015784IPE140720200104402612-69,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=776077&numSequencia=300818&numVersao=1,0.16988073,0.07713131,0.7529879,NEUTRAL,0.7529879,0.092749424
2020-07-14,2020,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras reduz custo de construção de poço no pós-sal,009512IPE140720200104402605-10,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775895&numSequencia=300636&numVersao=1,0.034695268,0.92493427,0.040370505,NEGATIVE,0.92493427,-0.890239
2020-07-14,2020,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Datas de divulgação do desempenho do 2T20,004170IPE140720200204402607-51,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775945&numSequencia=300686&numVersao=2,0.49329954,0.0998453,0.40685514,POSITIVE,0.49329954,0.39345425
2020-07-14,2020,PRIO3,PETRO RIO S.A.,22187,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Institucional,022187IPE250520200504397612-00,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=776026&numSequencia=300767&numVersao=5,0.27098128,0.21289945,0.5161193,NEUTRAL,0.5161193,0.058081836
2020-07-14,2020,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras sobre recorde de produção em Búzios,009512IPE140720200104402612-05,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=776065&numSequencia=300806&numVersao=1,0.30080855,0.59063065,0.10856076,NEGATIVE,0.59063065,-0.2898221
2020-07-14,2020,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Amazonas GT - CCC,002437IPE140720200104402614-72,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=776120&numSequencia=300861&numVersao=1,0.24246648,0.20730864,0.5502249,NEUTRAL,0.5502249,0.035157844
2020-07-14,2020,CSAN3,COSAN S.A.,19836,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Esclarecimento a questionamento CVM/B3 - AVGAS,019836IPE140720200104402613-23,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=776101&numSequencia=300842&numVersao=1,0.07490635,0.4607336,0.46436006,NEUTRAL,0.46436006,-0.38582724
2020-07-14,2020,VBBR3,VIBRA ENERGIA S/A,24295,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,COVID-19 - Atualização do cenário atual da pandemia e possíveis implicações para medidas de resiliência e dividendos complementares,024295IPE140720200104402611-77,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=776037&numSequencia=300778&numVersao=1,0.053495444,0.57923585,0.36726874,NEGATIVE,0.57923585,-0.5257404
2020-07-14,2020,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,009512IPE140720200104402612-72,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=776088&numSequencia=300829&numVersao=1,0.1997871,0.24745978,0.5527531,NEUTRAL,0.5527531,-0.04767269
2020-07-14,2020,MULT3,MULTIPLAN EMP. IMOBILIARIOS S/A,20982,Fato Relevante,,,Atualização sobre operações na cidade de Curitiba,020982IPE140720200104402613-24,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=776099&numSequencia=300840&numVersao=1,0.1444688,0.08023391,0.7752973,NEUTRAL,0.7752973,0.06423489
2020-07-14,2020,VBBR3,VIBRA ENERGIA S/A,24295,Fato Relevante,,,Decisão favorável transitada em julgado relativa ao ICMS na base de cálculo do PIS/COFINS,024295IPE140720200104402605-28,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=775896&numSequencia=300637&numVersao=1,0.07996869,0.39006063,0.5299706,NEUTRAL,0.5299706,-0.31009194
2020-07-14,2020,BPAC11,BANCO BTG PACTUAL S/A,22616,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia Divulgada na Mídia,022616IPE140720200104402611-96,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=776038&numSequencia=300779&numVersao=1,0.24161373,0.2820917,0.47629455,NEUTRAL,0.47629455,-0.040477976
2020-07-14,2020,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Relatório Anual 2019,002437IPE140720200104402612-43,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=776087&numSequencia=300828&numVersao=1,0.24765663,0.13931672,0.6130266,NEUTRAL,0.6130266,0.108339906
2020-07-14,2020,SLCE3,SLC AGRICOLA SA,20745,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Alteração da data AGO do dia 29/7 para 30/7,020745IPE140720200104402611-29,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=776017&numSequencia=300758&numVersao=1,0.08992147,0.30066955,0.609409,NEUTRAL,0.609409,-0.21074808
2020-07-14,2020,VBBR3,VIBRA ENERGIA S/A,24295,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Gasolina de Aviação - AVGAS,024295IPE140720200104402611-18,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=776010&numSequencia=300751&numVersao=1,0.09901793,0.31161526,0.58936685,NEUTRAL,0.58936685,-0.21259733
2020-07-15,2020,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Fato Relevante,,,Petrobras conclui a venda de dois campos terrestres,009512IPE150720200104402712-47,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=776326&numSequencia=301067&numVersao=1,0.3769271,0.1807347,0.4423382,NEUTRAL,0.4423382,0.19619241
2020-07-15,2020,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Webinar ESG - Gestão de Barragens,004170IPE150720200204402706-24,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=776162&numSequencia=300903&numVersao=2,0.11156716,0.13822438,0.75020844,NEUTRAL,0.75020844,-0.026657216
